"","duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_serror_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","class"
"4997",0,"tcp","hostnames","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,14,0,0,1,1,0.05,0.06,0,255,14,0.05,0.07,0,0,0,0,1,1,"anomaly"
"5009",0,"tcp","http","SF",225,2649,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,237,255,1,0,0,0.01,0,0,0,0,"normal"
"5010",0,"tcp","http","SF",54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,152,152,1,0,0.01,0,0,0,0.01,0.01,"anomaly"
"5029",1,"tcp","smtp","SF",1234,386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,11,0.04,0.02,0,0,0.89,0,0,0,"normal"
"5033",0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,16,0,0,1,1,0.06,0.06,0,255,16,0.06,0.06,0,0,0,0,1,1,"anomaly"
"5036",0,"udp","domain_u","SF",45,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,151,0,0,0,0,1,0,0.01,255,235,0.92,0.01,0,0,0,0,0,0,"normal"
"5038",0,"udp","private","SF",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,0,0,0,0.53,0.18,0,255,9,0.04,0.29,1,0,0,0,0,0,"anomaly"
"5044",0,"tcp","http","SF",208,2668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,12,255,1,0,0.08,0.04,0,0,0,0,"normal"
"5061",0,"tcp","klogin","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,8,1,1,0,0,0.06,0.06,0,255,1,0,0.07,0,0,1,1,0,0,"anomaly"
"5064",0,"tcp","uucp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2,1,1,0,0,0.02,0.07,0,255,17,0.07,0.07,0,0,1,1,0,0,"anomaly"
"5065",4,"tcp","smtp","SF",966,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,20,19,0.95,0.1,0.05,0,0,0,0,0,"normal"
"5071",28,"tcp","ftp","SF",1453,4152,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,43,10,0.23,0.14,0.02,0,0,0,0,0,"normal"
"5076",0,"tcp","telnet","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8,1,1,0,0,0.24,0.12,0,114,29,0.25,0.04,0.01,0.07,1,0.97,0,0,"anomaly"
"5086",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,16,1,1,0,0,0.12,0.06,0,255,6,0.02,0.06,0,0,1,1,0,0,"anomaly"
"5088",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,8,1,1,0,0,0.06,0.06,0,255,13,0.05,0.07,0,0,1,1,0,0,"anomaly"
"5093",0,"tcp","http","SF",314,1614,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,16,255,1,0,0.06,0.04,0,0,0,0,"normal"
"5102",0,"tcp","ctf","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,1,1,1,0,0,0,0.06,0,255,1,0,0.08,0,0,1,1,0,0,"anomaly"
"5103",0,"tcp","imap4","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,21,1,1,0,0,0.08,0.05,0,255,21,0.08,0.05,0,0,1,1,0,0,"anomaly"
"5109",0,"udp","domain_u","SF",43,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,1,0,0,255,245,0.96,0.01,0.01,0,0,0,0,0,"normal"
"5113",0,"tcp","daytime","RSTO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,1,0,0,1,1,0,0.07,0,255,1,0,0.07,0,0,0,0,1,1,"anomaly"
"5114",0,"tcp","http","SF",376,6030,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,0.67,9,229,1,0,0.11,0.12,0,0,0.56,0.95,"normal"
"5118",0,"icmp","ecr_i","SF",1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,38,0.15,0.07,0.15,0,0.07,0,0,0,"anomaly"
"5122",0,"tcp","http","SF",227,9534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,159,255,1,0,0.01,0.01,0,0,0,0,"normal"
"5124",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,1,1,1,0,0,0.01,0.06,0,255,8,0.03,0.07,0,0,1,1,0,0,"anomaly"
"5137",0,"tcp","http","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,1,1,0,0,0.24,0.12,0,255,28,0.11,0.07,0.01,0,1,1,0,0,"anomaly"
"5144",0,"tcp","nnsp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,9,1,1,0,0,0.07,0.06,0,255,13,0.05,0.06,0,0,1,1,0,0,"anomaly"
"5145",0,"udp","domain_u","SF",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,165,25,0.06,0.05,0.06,0.08,0.01,0,0,0,"normal"
"5147",0,"tcp","discard","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,3,1,1,0,0,0.01,0.06,0,255,3,0.01,0.07,0,0,1,1,0,0,"anomaly"
"5156",0,"tcp","http","SF",284,9847,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,186,255,1,0,0.01,0.02,0,0,0,0,"normal"
"5172",0,"icmp","eco_i","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,1,0,1,1,73,1,0,1,0.51,0,0,0,0,"anomaly"
"5177",0,"tcp","http","SF",235,406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,232,255,1,0,0,0.01,0,0,0,0,"normal"
"5178",0,"tcp","private","RSTR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,235,1,0,0.25,0.49,0,0,0,0.49,1,"anomaly"
"5181",0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,0,0,1,1,0.41,0.11,0,255,31,0.12,0.05,0,0,0,0,1,1,"anomaly"
"5182",0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,1,0.01,0,0.95,1,0.01,1,0,255,1,0,0.61,0,0,0,0,0.56,1,"anomaly"
"5183",0,"tcp","auth","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,7,1,1,0,0,0.02,0.05,0,255,12,0.05,0.07,0,0,1,1,0,0,"anomaly"
"5186",0,"tcp","smtp","SF",760,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,60,30,0.5,0.05,0.02,0,0,0,0,0,"normal"
"5187",0,"icmp","urp_i","SF",181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,27,0.11,0.01,0.11,0,0,0,0,0,"normal"
"5190",0,"tcp","http","SF",310,3222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,221,0.87,0.01,0,0,0,0,0,0,"normal"
"5194",0,"tcp","daytime","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,1,1,1,0,0,0,0.06,0,255,20,0.08,0.06,0,0,1,1,0,0,"anomaly"
"5198",0,"tcp","other","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.09,0,0.9,1,0,1,0,255,1,0,1,0.01,0,0.14,0,0.84,1,"anomaly"
"5203",0,"tcp","supdup","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,18,0,0,1,1,0.07,0.07,0,255,18,0.07,0.08,0,0,0,0,1,1,"anomaly"
"5206",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,20,1,1,0,0,0.43,0.09,0,255,20,0.08,0.07,0,0,1,1,0,0,"anomaly"
"5223",0,"tcp","telnet","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,1,1,0,0,0.22,0.17,0,255,64,0.25,0.02,0.01,0,1,1,0,0,"anomaly"
"5226",0,"tcp","http","SF",217,13110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,1,0,0.12,11,255,1,0,0.09,0.04,0,0,0,0,"normal"
"5229",0,"udp","ntp_u","SF",48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,48,11,0.23,0.06,0.23,0,0,0,0,0,"normal"
"5232",0,"udp","domain_u","SF",44,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,205,0,0,0,0,1,0,0.01,255,166,0.65,0.01,0,0,0,0,0,0,"normal"
"5235",0,"tcp","http","SF",237,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,1,0,0.25,1,255,1,0,1,0.02,0,0,0,0,"normal"
"5243",0,"tcp","daytime","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,21,1,1,0,0,0.12,0.06,0,255,21,0.08,0.05,0,0,1,1,0,0,"anomaly"
"5252",0,"tcp","http","SF",329,354,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,42,0,0,0,0,1,0,0.1,255,255,1,0,0,0,0,0,0,0,"normal"
"5253",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,5,1,1,0,0,0.03,0.07,0,255,5,0.02,0.07,0,0,1,1,0,0,"anomaly"
"5259",0,"tcp","finger","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,17,1,1,0,0,0.13,0.07,0,255,17,0.07,0.07,0,0,1,1,0,0,"anomaly"
"5262",5066,"tcp","ftp_data","SF",5133876,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,60,1,0,1,0.12,0.25,0.02,0,0,"anomaly"
"5269",0,"tcp","ftp_data","SF",749,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,102,0.4,0.08,0.45,0,0.01,0.02,0,0,"normal"
"5272",0,"udp","private","SF",28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,223,10,0.04,0.73,0.04,0,0.03,0,0.59,0,"anomaly"
"5279",0,"tcp","http","SF",158,3504,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.03,0,0,0,0,"normal"
"5296",0,"tcp","http","SF",320,4624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,1,0,0,255,255,1,0,0,0,0.01,0.01,0,0,"normal"
"5301",0,"icmp","eco_i","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,1,0,1,2,96,1,0,1,0.5,0,0,0,0,"anomaly"
"5302",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,7,1,1,0,0,0.04,0.06,0,255,7,0.03,0.08,0,0,1,1,0,0,"anomaly"
"5311",0,"udp","domain_u","SF",43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,127,124,0.98,0.02,0.02,0,0,0,0,0,"normal"
"5313",0,"tcp","http","SF",298,498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,1,0,0.17,83,255,1,0,0.01,0.03,0,0,0,0,"normal"
"5314",0,"tcp","exec","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,15,1,1,0,0,0.1,0.06,0,255,15,0.06,0.05,0,0,1,1,0,0,"anomaly"
"5321",0,"tcp","discard","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,23,1,1,0,0,0.16,0.05,0,255,13,0.05,0.07,0,0,1,1,0,0,"anomaly"
"5323",0,"icmp","ecr_i","SF",1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,139,0.55,0.01,0.55,0,0,0,0,0,"anomaly"
"5332",0,"tcp","systat","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,16,1,1,0,0,0.13,0.06,0,255,10,0.04,0.07,0,0,1,1,0,0,"anomaly"
"5343",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,8,1,1,0,0,0.06,0.07,0,255,15,0.06,0.06,0,0,1,1,0,0,"anomaly"
"5345",0,"tcp","smtp","SF",919,386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,122,0.48,0.01,0,0,0.62,0.66,0,0,"normal"
"5347",0,"icmp","eco_i","SF",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,208,1,0,1,0.25,0,0,0,0,"anomaly"
"5357",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,6,1,1,0,0,0.03,0.06,0,255,6,0.02,0.07,0,0,1,1,0,0,"anomaly"
"5358",0,"tcp","http","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,20,1,1,0,0,0.07,0.06,0,255,20,0.08,0.07,0,0,1,1,0,0,"anomaly"
"5360",12124,"tcp","telnet","SF",165,7461,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,169,24,0.14,0.03,0.01,0,0.01,0.08,0.01,0.08,"normal"
"5362",0,"tcp","ftp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,12,1,1,0,0,0.05,0.06,0,255,12,0.05,0.06,0,0,1,1,0,0,"anomaly"
"5366",0,"tcp","http","SF",242,1752,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,"normal"
"5367",0,"tcp","smtp","SF",817,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,124,188,0.75,0.03,0.01,0.01,0,0,0,0,"normal"
"5368",0,"icmp","eco_i","SF",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,110,1,0,1,1,0,0,0,0,"anomaly"
"5381",0,"tcp","ftp_data","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,16,1,1,0,0,0.08,0.06,0,255,16,0.06,0.07,0,0,1,1,0,0,"anomaly"
"5388",7070,"udp","other","SF",146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0.2,0.6,0,255,1,0,0.81,1,0,0,0,0,0,"normal"
"5398",0,"tcp","ctf","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,12,0,0,1,1,0.04,0.06,0,255,12,0.05,0.07,0,0,0,0,1,1,"anomaly"
"5407",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,20,1,1,0,0,0.16,0.06,0,255,3,0.01,0.06,0,0,1,1,0,0,"anomaly"
"5411",0,"tcp","mtp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,14,1,1,0,0,0.07,0.05,0,255,14,0.05,0.05,0,0,1,1,0,0,"anomaly"
"5412",0,"tcp","http","SF",223,2826,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,22,255,1,0,0.05,0.02,0,0,0,0,"normal"
"5416",0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,1,0.06,0,0.88,1,0,1,0,255,1,0,0.82,0,0,0.05,0,0.71,1,"anomaly"
"5418",1,"tcp","smtp","SF",1710,375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,184,128,0.35,0.39,0.01,0.02,0,0,0.32,0,"anomaly"
"5423",1334,"udp","other","SF",147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0.2,0.6,0,95,1,0.01,0.51,0.8,0,0,0,0,0,"normal"
"5443",0,"tcp","http","SF",209,957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,42,255,1,0,0.02,0.03,0,0,0,0,"normal"
"5452",0,"udp","domain_u","SF",44,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,283,0,0,0,0,1,0.01,0.01,208,169,0.81,0.01,0,0,0,0,0,0,"normal"
"5458",0,"tcp","http","S2",54540,8315,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0,0,1,0,0,255,255,1,0,0,0,0.01,0.01,0.05,0.05,"anomaly"
"5465",0,"tcp","http","SF",308,5872,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,0,1,0,0.22,173,255,1,0,0.01,0.02,0,0,0,0,"normal"
"5466",0,"tcp","daytime","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,3,1,1,0,0,0.03,0.07,0,255,1,0,0.07,0,0,1,1,0,0,"anomaly"
"5469",2005,"udp","other","SF",147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,2,0.01,0.64,0.95,0,0,0,0,0,"normal"
"5470",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,11,1,1,0,0,0.04,0.06,0,255,2,0.01,0.07,0,0,1,1,0,0,"anomaly"
"5473",0,"tcp","ftp_data","SF",641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,57,43,0.16,0.05,0.16,0.07,0,0,0,0,"normal"
"5474",0,"tcp","http","SF",355,540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,47,0,0,0,0,1,0,0.21,162,255,1,0,0.01,0.02,0,0.01,0,0.01,"normal"
"5478",1,"tcp","smtp","SF",1156,521,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,47,243,0.89,0.09,0.02,0.01,0,0,0,0,"normal"
"5480",0,"tcp","ftp","SF",1242,2449,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,109,7,0.06,0.06,0.01,0,0.02,0,0.07,0,"anomaly"
"5483",0,"tcp","ftp_data","SF",192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,105,48,0.22,0.05,0.22,0.04,0,0,0,0,"normal"
"5488",0,"tcp","http","SF",201,3796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1,0,0.8,10,255,1,0,0.1,0.04,0,0,0,0,"normal"
"5490",0,"tcp","smtp","SF",3405,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,143,0.56,0.03,0,0,0,0.01,0,0,"normal"
"5493",0,"tcp","http","SF",298,1691,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,30,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0,"normal"
"5499",0,"tcp","http","SF",238,1401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,1,0,0.25,89,255,1,0,0.01,0.02,0,0,0,0,"normal"
"5504",0,"tcp","http","SF",142,17893,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,34,0,0,0,0,1,0,0.06,21,118,1,0,0.05,0.05,0,0,0,0,"normal"
"5506",0,"udp","domain_u","SF",46,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0,0,0,0,0.99,0.02,0.02,255,253,0.99,0.01,0,0,0,0,0,0,"normal"
"5507",0,"icmp","eco_i","SF",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,2,0.01,0.01,0.06,0,0,0,0,0,"normal"
"5510",0,"tcp","http","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,113,249,1,0,0.01,0.1,0,0,0.35,0.7,"normal"
"5512",5831,"udp","other","SF",147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,4,0.02,0.54,0.91,0,0,0,0,0,"normal"
"5514",0,"tcp","private","RSTR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,179,1,0.01,0.09,0.06,0,0,0,0.07,1,"anomaly"
"5517",2,"tcp","smtp","SF",1637,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,5,5,1,0,0.2,0,0,0,0,0,"normal"
"5520",0,"tcp","ftp_data","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,14,1,1,0,0,0.23,0.07,0,255,42,0.16,0.04,0.01,0,1,1,0,0,"anomaly"
"5523",0,"udp","domain_u","SF",45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,202,0,0,0,0,1,0.01,0,255,254,1,0.01,0,0,0,0,0,0,"normal"
"5525",0,"udp","domain_u","SF",35,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,"normal"
"5528",0,"tcp","http","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,20,1,1,0,0,0.34,0.05,0,255,65,0.25,0.02,0,0,1,1,0,0,"anomaly"
"5530",0,"tcp","http","SF",333,1948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,11,255,1,0,0.09,0.06,0,0,0,0,"normal"
"5531",0,"tcp","http","SF",206,955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,18,0,0,0,0,1,0,0.17,255,255,1,0,0,0,0,0,0,0,"normal"
"5539",2,"tcp","smtp","SF",2685,323,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,46,0.18,0.53,0,0,0,0,0,0,"normal"
"5543",0,"tcp","http","SF",358,1329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,34,0,0,0,0,1,0,0.06,255,255,1,0,0.01,0,0,0,0,0,"normal"
"5554",0,"tcp","http","SF",210,1399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,77,255,1,0,0.01,0.02,0,0,0,0,"normal"
"5563",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,17,1,1,0,0,0.07,0.07,0,255,17,0.07,0.07,0,0,1,1,0,0,"anomaly"
"5565",46,"tcp","smtp","SF",13108,1381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,50,175,1,0,0.02,0.01,0,0,0,0,"normal"
"5566",0,"tcp","http","SF",290,2004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,1,0,0,41,255,1,0,0.02,0.03,0,0,0,0,"normal"
"5568",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,13,1,1,0,0,0.06,0.06,0,255,12,0.05,0.07,0,0,1,1,0,0,"anomaly"
"5569",0,"tcp","http","SF",204,7203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,42,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0,"normal"
"5576",0,"tcp","http","SF",292,9001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,26,70,1,0,0.04,0.1,0,0,0,0,"normal"
"5578",0,"tcp","iso_tsap","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,7,1,1,0,0,0.03,0.06,0,255,7,0.03,0.07,0,0,1,1,0,0,"anomaly"
"5582",4474,"udp","other","SF",146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,2,0.01,0.68,0.95,0,0,0,0,0,"normal"
"5589",0,"tcp","http","SF",314,1108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,25,255,1,0,0.04,0.15,0,0,0.84,0.88,"normal"
"5598",0,"tcp","uucp_path","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,16,1,1,0,0,0.07,0.06,0,255,16,0.06,0.07,0,0,1,1,0,0,"anomaly"
"5601",0,"tcp","ftp_data","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,2,1,1,0,0,0.01,0.06,0,255,2,0.01,0.07,0,0,1,1,0,0,"anomaly"
"5603",0,"tcp","http","SF",378,2488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.17,0.17,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"5605",0,"tcp","smtp","SF",678,280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,229,141,0.61,0.03,0,0.01,0,0,0,0,"normal"
"5610",0,"tcp","imap4","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,5,0,0,1,1,0.02,0.07,0,255,5,0.02,0.07,0,0,0,0,1,1,"anomaly"
"5613",0,"tcp","smtp","SF",861,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,161,197,0.76,0.03,0.01,0.01,0,0,0,0,"normal"
"5615",0,"tcp","auth","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,15,0,0,1,1,0.06,0.07,0,255,15,0.06,0.07,0,0,0,0,1,1,"anomaly"
