"","duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_serror_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","class"
"7609",0,"tcp","http","SF",284,2358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,1,0,0.16,6,255,1,0,0.17,0.02,0,0,0,0,"normal"
"7611",0,"tcp","http","SF",210,1691,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"7612",0,"tcp","http","SF",299,2282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,24,255,1,0,0.04,0.09,0,0,0,0,"normal"
"7613",0,"tcp","http","SF",193,761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,1,0,0.12,17,255,1,0,0.06,0.02,0,0,0,0,"normal"
"7614",0,"udp","domain_u","SF",46,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,248,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,"normal"
"7616",0,"tcp","smtp","SF",3064,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,64,0.25,0.35,0,0,0,0,0,0,"normal"
"7617",0,"tcp","ftp_data","SF",63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,61,0.24,0.02,0.04,0,0.73,0.82,0,0,"normal"
"7618",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,1,1,0,0,0.09,0.06,0,255,3,0.01,0.06,0,0,1,1,0,0,"anomaly"
"7620",14,"tcp","smtp","SF",1119,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,71,172,0.59,0.04,0.01,0.02,0,0,0,0,"normal"
"7621",0,"tcp","smtp","SF",1241,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,34,111,0.85,0.06,0.03,0.02,0,0,0,0,"normal"
"7622",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,16,1,1,0,0,0.07,0.06,0,255,14,0.05,0.07,0,0,1,1,0,0,"anomaly"
"7624",3,"tcp","ftp","SF",1233,2449,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,29,0.11,0.02,0,0,0.11,0,0,0,"anomaly"
"7625",0,"tcp","vmnet","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,12,1,1,0,0,0.05,0.06,0,255,9,0.04,0.07,0,0,1,1,0,0,"anomaly"
"7627",0,"tcp","http","SF",231,4848,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,18,255,1,0,0.06,0.05,0,0,0,0,"normal"
"7628",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,17,1,1,0,0,0.12,0.06,0,255,28,0.11,0.06,0,0,1,1,0,0,"anomaly"
"7629",0,"icmp","eco_i","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,1,0,1,3,95,1,0,1,0.25,0,0,0,0,"anomaly"
"7630",0,"tcp","smtp","SF",1723,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.33,0.67,0,211,102,0.45,0.03,0,0.02,0,0,0,0,"normal"
"7631",0,"tcp","http","SF",188,2057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,63,255,1,0,0.02,0.01,0,0,0,0,"normal"
"7632",815,"udp","other","SF",146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,1,0,0.5,0.88,0,0,0,0,0,"normal"
"7633",0,"tcp","http","SF",241,1071,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,32,255,1,0,0.03,0.05,0,0,0,0,"normal"
"7634",0,"tcp","time","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,19,1,1,0,0,0.09,0.05,0,255,19,0.07,0.05,0,0,1,1,0,0,"anomaly"
"7636",0,"tcp","ftp_data","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,10,1,1,0,0,0.27,0.11,0,255,27,0.11,0.06,0.02,0,1,1,0,0,"anomaly"
"7637",0,"tcp","whois","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,9,1,1,0,0,0.04,0.06,0,255,1,0,0.07,0,0,1,1,0,0,"anomaly"
"7638",0,"tcp","http","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.5,0.33,0,0,1,0,0.67,29,255,1,0,0.07,0.02,0.03,0.01,0,0,"normal"
"7640",0,"tcp","http","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,2,20,1,0,0.5,0.25,0,0,1,0.95,"normal"
"7641",1,"tcp","smtp","SF",703,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,24,0.09,0.53,0,0,0,0,0,0,"normal"
"7643",0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2,0,0,1,1,0.01,0.08,0,255,2,0.01,0.07,0,0,0,0,1,1,"anomaly"
"7645",0,"tcp","imap4","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,11,0,0,1,1,0.04,0.06,0,255,11,0.04,0.07,0,0,0,0,1,1,"anomaly"
"7646",0,"udp","domain_u","SF",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,1,0,0.33,46,149,1,0,1,0.01,0,0,0,0,"normal"
"7647",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,16,1,1,0,0,0.06,0.06,0,255,16,0.06,0.08,0,0,1,1,0,0,"anomaly"
"7648",0,"udp","domain_u","SF",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,187,16,0.08,0.03,0.08,0.12,0,0,0,0,"normal"
"7650",0,"tcp","ftp_data","SF",1214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,173,106,0.31,0.02,0.31,0.02,0,0,0,0,"normal"
"7651",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,8,1,1,0,0,0.07,0.06,0,255,36,0.14,0.06,0,0,1,1,0,0,"anomaly"
"7652",0,"tcp","http","SF",282,3081,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,74,255,1,0,0.01,0.02,0,0,0,0,"normal"
"7653",0,"tcp","other","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,1,0.07,0,0.9,1,0,1,0,255,1,0,1,0,0,0.09,0,0.91,1,"anomaly"
"7654",0,"tcp","http","RSTR",54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0.25,0.25,1,0,0,144,144,1,0,0.01,0,0,0,0.06,0.06,"anomaly"
"7655",0,"tcp","http","SF",229,4239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,1,0,0.2,32,255,1,0,0.03,0.01,0,0,0,0,"normal"
"7656",0,"icmp","ecr_i","SF",520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,480,0,0,0,0,1,0,0,61,61,1,0,1,0,0,0,0,0,"anomaly"
"7658",0,"tcp","ftp_data","SF",9198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,230,95,0.4,0.03,0.4,0.02,0.01,0.01,0,0,"normal"
"7659",0,"tcp","csnet_ns","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,3,1,1,0,0,0.01,0.07,0,255,3,0.01,0.08,0,0,1,1,0,0,"anomaly"
"7660",0,"tcp","http","SF",54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0.33,0.33,1,0,0,3,3,1,0,0.33,0,0,0,0.33,0.33,"anomaly"
"7661",0,"tcp","http","SF",223,6727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,6,255,1,0,0.17,0.1,0,0,0,0,"normal"
"7663",0,"tcp","http","SF",317,1660,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,34,0,0,0,0,1,0,0.06,255,255,1,0,0,0,0,0,0,0,"normal"
"7664",0,"tcp","echo","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,24,1,1,0,0,0.08,0.05,0,255,24,0.09,0.05,0,0,1,1,0,0,"anomaly"
"7665",0,"tcp","nnsp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,1,1,0,0,0.11,0.11,0,255,13,0.05,0.08,0,0,1,1,0,0,"anomaly"
"7667",0,"udp","domain_u","SF",33,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,1,0,0.36,255,250,0.98,0.01,0.01,0,0,0,0,0,"normal"
"7668",1,"tcp","smtp","SF",1266,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,66,76,0.68,0.05,0.02,0.03,0,0,0,0,"normal"
"7669",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,1,1,1,0,0,0.01,0.06,0,255,19,0.07,0.07,0,0,1,1,0,0,"anomaly"
"7670",0,"tcp","http","SF",283,4173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,18,255,1,0,0.06,0.04,0,0,0,0,"normal"
"7671",0,"tcp","http","SF",228,262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,195,255,1,0,0.01,0.02,0,0,0,0,"normal"
"7672",0,"tcp","http","SF",224,4835,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"7673",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,6,1,1,0,0,0.02,0.05,0,255,6,0.02,0.05,0,0,1,1,0,0,"anomaly"
"7674",0,"tcp","smtp","SF",4660,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,4,243,0.75,0.5,0.25,0.02,0,0,0,0,"normal"
"7675",0,"tcp","http","SF",216,1819,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"7676",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,25,1,1,0,0,0.09,0.05,0,255,25,0.1,0.07,0,0,1,1,0,0,"anomaly"
"7677",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2,1,1,0,0,0.03,0.08,0,255,18,0.07,0.06,0,0,1,1,0,0,"anomaly"
"7678",0,"tcp","other","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,1,0.08,1,0.89,0,0,0.95,0,255,1,0,0.92,0,0,0.1,1,0.9,0,"anomaly"
"7679",0,"tcp","smtp","SF",1280,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,28,147,0.75,0.14,0.04,0.01,0,0,0,0,"normal"
"7680",0,"icmp","ecr_i","SF",1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,66,0.26,0.15,0.26,0,0,0,0,0,"anomaly"
"7681",0,"tcp","http","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,81,255,1,0,0.01,0.15,0,0,0.95,0.98,"normal"
"7682",0,"tcp","http","SF",196,5548,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,17,255,1,0,0.06,0.02,0,0,0,0,"normal"
"7683",0,"tcp","http","SF",304,1368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,4,255,1,0,0.25,0.05,0,0,0,0,"normal"
"7684",0,"tcp","csnet_ns","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,7,1,1,0,0,0.03,0.06,0,255,7,0.03,0.07,0,0,1,1,0,0,"anomaly"
"7685",0,"tcp","link","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,18,1,1,0,0,0.09,0.07,0,255,18,0.07,0.07,0,0,1,1,0,0,"anomaly"
"7688",9,"tcp","smtp","SF",8845,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,156,171,0.76,0.02,0.01,0.01,0,0,0,0,"normal"
"7689",0,"tcp","private","SH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,65,1,0.02,0.85,0.88,0,0.88,1,0,0,"anomaly"
"7690",0,"tcp","http","SF",209,2488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,91,255,1,0,0.01,0.01,0,0,0,0,"normal"
"7691",0,"tcp","http","SF",196,170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.06,0,0,0,0,"normal"
"7693",0,"tcp","http","SF",255,2170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,1,0,0.23,43,255,1,0,0.02,0.02,0,0,0.07,0.09,"normal"
"7697",0,"tcp","Z39_50","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,8,1,1,0,0,0.04,0.06,0,255,8,0.03,0.07,0,0,1,1,0,0,"anomaly"
"7698",0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0.85,1,0.08,1,0,255,1,0,0.09,0,0,0,0,0.05,1,"anomaly"
"7699",0,"tcp","courier","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,13,1,1,0,0,0.11,0.07,0,255,13,0.05,0.06,0,0,1,1,0,0,"anomaly"
"7700",0,"tcp","uucp_path","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,22,1,1,0,0,0.11,0.06,0,255,22,0.09,0.06,0,0,1,1,0,0,"anomaly"
"7701",1,"tcp","smtp","SF",999,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,133,0.52,0.01,0,0,0,0,0,0,"normal"
"7702",0,"udp","domain_u","SF",44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,111,0,0,0,0,1,0,0,255,245,0.96,0.01,0.01,0,0,0,0,0,"normal"
"7703",0,"tcp","http","SF",250,531,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"7704",0,"tcp","http","SF",318,1885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"7706",0,"tcp","http","SF",267,261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"7707",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,4,1,1,0,0,0.03,0.06,0,255,11,0.04,0.06,0,0,1,1,0,0,"anomaly"
"7708",140,"tcp","http","SF",448,549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,0,0.22,22,255,1,0,0.05,0.05,0,0,0,0,"normal"
"7709",0,"tcp","echo","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,4,1,1,0,0,0.02,0.07,0,255,6,0.02,0.08,0,0,1,1,0,0,"anomaly"
"7710",0,"tcp","Z39_50","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,16,1,1,0,0,0.05,0.05,0,255,16,0.06,0.05,0,0,1,1,0,0,"anomaly"
"7711",0,"tcp","login","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,1,0,0.07,0,0,1,1,0,0,"anomaly"
"7713",0,"icmp","ecr_i","SF",1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0,0,0,0,1,0,0,255,203,0.8,0.02,0.8,0,0,0,0,0,"anomaly"
"7717",0,"udp","domain_u","SF",44,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,145,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,"normal"
"7718",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2,1,1,0,0,0.02,0.08,0,255,2,0.01,0.07,0,0,1,1,0,0,"anomaly"
"7719",0,"tcp","courier","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,1,1,1,0,0,0.01,0.06,0,255,1,0,0.07,0,0,1,1,0,0,"anomaly"
"7720",0,"tcp","http","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,79,232,1,0,0.01,0.13,0,0,0.95,0.98,"normal"
"7721",0,"udp","domain_u","SF",44,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,153,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,"normal"
"7722",0,"tcp","bgp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,14,1,1,0,0,0.05,0.06,0,255,14,0.05,0.07,0,0,1,1,0,0,"anomaly"
"7723",0,"tcp","http","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,218,1,0,1,0.16,0,0,1,0.92,"normal"
"7725",0,"udp","domain_u","SF",46,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,148,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,"normal"
"7726",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5,1,1,0,0,0.05,0.07,0,255,10,0.04,0.05,0,0,1,1,0,0,"anomaly"
"7727",0,"tcp","http","SF",205,8647,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,28,0,0,0,0,1,0,0.11,17,255,1,0,0.06,0.03,0,0,0,0,"normal"
"7728",0,"udp","private","SF",28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,255,17,0.07,0.02,0.07,0,0,0,0,0,"anomaly"
"7729",0,"icmp","ecr_i","SF",1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0,0,0,0,1,0,0,255,164,0.64,0.16,0.64,0,0,0,0,0,"anomaly"
"7731",0,"tcp","ftp_data","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,15,1,1,0,0,0.11,0.06,0,255,3,0.01,0.06,0,0,1,1,0,0,"anomaly"
"7732",0,"tcp","smtp","SF",1613,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,73,142,0.64,0.05,0.01,0.01,0,0,0,0,"normal"
"7733",0,"tcp","ssh","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,4,1,1,0,0,0.01,0.05,0,255,4,0.02,0.05,0,0,1,1,0,0,"anomaly"
"7735",0,"tcp","ftp_data","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,18,1,1,0,0,0.06,0.06,0,255,4,0.02,0.09,0,0,1,1,0,0,"anomaly"
"7736",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,2,1,1,0,0,0.01,0.07,0,255,19,0.07,0.07,0,0,1,1,0,0,"anomaly"
"7737",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,17,1,1,0,0,0.1,0.06,0,255,4,0.02,0.07,0,0,1,1,0,0,"anomaly"
"7738",0,"tcp","http","SF",321,7886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,35,0,0,0,0,1,0,0.06,255,255,1,0,0,0,0,0,0,0,"normal"
"7739",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,1,1,0,0,0.1,0.15,0,255,2,0.01,0.08,0,0,1,1,0,0,"anomaly"
"7740",0,"tcp","ftp_data","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,18,1,1,0,0,0.6,0.07,0,38,45,0.47,0.05,0.03,0.04,1,0.4,0,0,"anomaly"
"7741",0,"udp","private","SF",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,94,0,0,0,0,0.72,0.05,0,255,146,0.57,0.05,1,0,0,0,0,0,"anomaly"
"7742",0,"tcp","link","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,16,1,1,0,0,0.09,0.07,0,255,16,0.06,0.07,0,0,1,1,0,0,"anomaly"
"7743",0,"tcp","http","SF",229,900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,44,0,0,0,0,1,0,0.14,97,255,1,0,0.01,0.02,0,0,0,0,"normal"
"7744",0,"tcp","uucp_path","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,18,0,0,1,1,0.07,0.06,0,255,18,0.07,0.07,0,0,0,0,1,1,"anomaly"
"7745",0,"tcp","ftp_data","SF",4753,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,14,0,0,0,0,1,0,0.14,21,19,0.9,0.1,0.9,0,0,0,0,0,"normal"
"7746",0,"tcp","http","SF",352,1695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,230,255,1,0,0,0.01,0,0,0,0,"normal"
"7748",0,"tcp","http","SF",288,1812,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,44,255,1,0,0.02,0.02,0,0,0,0,"normal"
"7749",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,8,1,1,0,0,0.04,0.06,0,255,5,0.02,0.08,0,0,1,1,0,0,"anomaly"
"7750",0,"tcp","nnsp","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,16,0,0,1,1,0.15,0.07,0,255,16,0.06,0.07,0,0,0,0,1,1,"anomaly"
"7751",0,"tcp","bgp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,5,1,1,0,0,0.02,0.06,0,255,16,0.06,0.06,0,0,1,1,0,0,"anomaly"
"7752",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,20,1,1,0,0,0.15,0.07,0,255,20,0.08,0.06,0,0,1,1,0,0,"anomaly"
"7753",0,"udp","domain_u","SF",45,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,155,0,0,0,0,1,0,0.01,255,217,0.85,0.02,0,0,0,0,0,0,"normal"
"7754",0,"tcp","other","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.22,0,0.77,1,0,1,0,255,1,0,1,0,0,0.23,0,0.77,1,"anomaly"
"7755",0,"tcp","http","SF",156,307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,36,36,1,0,0.03,0,0,0,0,0,"normal"
"7756",0,"tcp","http","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,10,1,1,0,0,0.05,0.06,0,255,10,0.04,0.08,0,0,1,1,0,0,"anomaly"
"7757",0,"tcp","http","SF",224,16904,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"7758",0,"tcp","smtp","SF",584,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,26,0.1,0.53,0,0,0,0,0,0,"normal"
"7759",0,"tcp","courier","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,18,1,1,0,0,0.12,0.05,0,255,18,0.07,0.07,0,0,1,1,0,0,"anomaly"
"7760",0,"tcp","http","SF",265,458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,66,255,1,0,0.02,0.03,0,0,0,0,"normal"
"7761",0,"tcp","http","SF",243,1322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"7762",0,"tcp","ftp_data","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,22,1,1,0,0,0.08,0.05,0,255,22,0.09,0.05,0,0,1,1,0,0,"anomaly"
"7764",36,"tcp","telnet","SF",124,11058,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,1,0,0.55,0,0,0,0,0,0,"normal"
"7765",0,"tcp","discard","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,17,1,1,0,0,0.08,0.07,0,255,17,0.07,0.08,0,0,1,1,0,0,"anomaly"
"7766",0,"udp","domain_u","SF",44,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,139,0,0,0,0,1,0,0.01,255,228,0.89,0.01,0.01,0,0,0,0,0,"normal"
"7768",0,"tcp","http","SF",193,633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,1,0,0.43,178,255,1,0,0.01,0.03,0,0,0,0,"normal"
"7769",0,"udp","domain_u","SF",44,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,191,0,0,0,0,1,0,0,255,251,0.98,0.01,0,0,0,0,0,0,"normal"
